CCI ID,NAME,COUNTRY,LAT CENTRE,LON CENTRE,MAX DISTANCE TO LAND (KM),LAT MIN BOX,LAT MAX BOX,LON MIN BOX,LON MAX BOX,ID in GLOBOLAKES 1000 MASK,ID in CGLOPS MASK
1107, Junshan lake,China,28.5986,116.3097,2.9,28.3542,28.6708,116.2208,116.5042,1107;,1107;
1109, lago Villarrica,Chile,-39.2542,-72.0764,4.9,-39.3458,-39.1708,-72.2625,-71.9292,1109;,1109;
1110, Hirfanli reservoir,Turkey,39.1931,33.5569,4,38.9875,39.3125,33.4125,33.9708,1110;,1110;
1111, lago Uru Uru,Bolivia Plurinational State of,-18.1403,-67.0986,2,-18.2042,-18.0042,-67.1708,-66.9958,1111;,1111;
1115, lake Neusiedl,Hungary;Austria,47.8792,16.7875,3.6,47.6292,47.9708,16.6458,16.8875,1115;,1115;
1116, lake Rossignol,Canada,44.1764,-65.0958,2.6,44.0958,44.3208,-65.2542,-64.8958,1116;,1116;
1121, laguna Negra,Uruguay,-34.0292,-53.6875,6.1,-34.1542,-33.9208,-53.7958,-53.5542,1121;,1121;
1128, Walker lake,United States,38.7264,-118.7153,4.3,38.5625,38.8375,-118.8125,-118.6292,1128;,1128;
1129, Grand lake et al,United States,29.8792,-92.7569,4.1,29.7875,30.0292,-92.8875,-92.6042,1129;,1129;
1130, Tousu lake,China,37.1236,96.9153,4.2,37.0375,37.2542,96.8042,97.0708,1130;,1130;
1137, lago Aiapua,Brazil,-4.3986,-62.1208,4.3,-4.5792,-4.3208,-62.3875,-62.0208,1137;,1137;
1145, Kus lake,Turkey,40.1958,27.9958,5.1,40.1042,40.2875,27.8042,28.1042,1145;,1145;
1146, Abijata lake,Ethiopia,7.6208,38.6042,5.1,7.4875,7.7292,38.4792,38.7042,1146;,1146;
1148, lake Mattamuskeet,United States,35.4986,-76.1819,4.4,35.4125,35.5958,-76.3542,-76.0292,1148;,1148;
1149, Rann of Kutch lake,India;Pakistan,24.1458,70.3486,22.6,23.0708,24.7542,69.6792,71.7708,1149;,1149;
1154, lake Abert,United States,42.6875,-120.2181,4.4,42.4875,42.7958,-120.3208,-120.0875,1154;,1154;
1157, Koka lake,Ethiopia,8.3792,39.0708,4.4,8.2708,8.5208,38.9625,39.1958,1157;,1157;
1169, Wabigoon lake,Canada,49.7458,-92.7847,2.8,49.4875,49.8125,-92.9375,-92.4542,1169;,1169;
1170, Great lake,Australia,-41.9319,146.7403,3,-42.0292,-41.7375,146.6458,146.8625,1170;,1170;
1174, Jili lake,China,46.9236,87.4486,5.9,46.8125,47.0375,87.3042,87.5792,1174;,1174;
1184, ozero Gusinoye,Russian Federation,51.2292,106.4403,4.2,51.0625,51.3375,106.2375,106.5375,1184;,1184;
1187, ozero Ozhogino,Russian Federation,69.2542,146.7042,5.2,69.1542,69.3542,146.3708,146.9292,1187;,1187;
1188, Clear lake,United States,39.0736,-122.8486,4.7,38.8958,39.1625,-122.9542,-122.5958,1188;,1188;
1190, lago Grande de Monte Alegre,Brazil,-2.2569,-54.2264,9.3,-2.4208,-1.9792,-54.5292,-54.0375,1190;,1190;
1192, Kyebxang lake,China,32.4542,90.0097,5.3,32.3625,32.5625,89.8375,90.1042,1192;,1192;
1193, Canyon Ferry lake,United States,46.4125,-111.5264,3.5,46.3208,46.6958,-111.7625,-111.4375,1193;,1193;
1195, lago Blanco,Chile,-54.0069,-68.9958,4.2,-54.2042,-53.9292,-69.2042,-68.8792,1195;,1195;
1196, sea of Galilee,Israel;Syrian Arab Republic,32.8292,35.5847,5.6,32.6708,32.9292,35.4792,35.6875,1196;,1196;
1199, Devils lake and Pelican lake,United States,48.0736,-99.1903,3.6,47.8792,48.2208,-99.2958,-98.5375,1199;,1199;
1201, Vanajavesi,Finland,61.1542,24.2375,3.4,61.0458,61.3125,23.7292,24.4292,1201;,1201;
1203, Aras Dam lake,Iran Islamic Republic of;Azerbaijan,39.1875,45.3125,2.2,39.0542,39.3208,45.0958,45.4458,1203;,1203;
1204, Kasumigaura lake,Japan,36.0375,140.3958,3.7,35.9208,36.1958,140.1792,140.5458,1204;,1204;
1205, Daihai sea,China,40.5819,112.6903,4,40.4875,40.6542,112.5458,112.8042,1205;,1205;
1206, Dushan lake,China,35.0792,116.8069,4,34.7958,35.1625,116.6292,117.0708,1206;,1206;
1207, lago Puyehue,Chile,-40.6736,-72.4903,4.1,-40.7625,-40.5875,-72.6375,-72.2875,1207;,1207;
1208, ozero Chlya,Russian Federation,53.4431,140.0625,3.7,53.3375,53.5792,139.9042,140.2792,1208;,1208;
1213, Chatyr Kol,Kyrgyzstan,40.6236,75.2903,4.6,40.5375,40.7458,75.1208,75.4375,1213;,1213;
1216, Etang de Berre and Etang de Bolmon,France,43.4403,5.1042,3.9,43.3625,43.5958,4.9625,5.2625,1216;,1216;
1218, Nyumba Ya Mungu reservoir,Tanzania United Republic of,-3.6681,37.4125,2.8,-3.8542,-3.5458,37.3292,37.5125,1218;,1218;
1219, Jayakwadi Dam reservoir/Nath sagar,India,19.5014,75.2569,4,19.3625,19.6792,75.0042,75.4125,1219;,1219;
1221, Pelican lake,Canada,52.4819,-100.3264,4,52.3208,52.6208,-100.4625,-100.2208,1221;,1221;
1222, Beaverhill lake,Canada,53.4542,-112.5292,4.5,53.3292,53.5708,-112.6708,-112.3958,1222;,1222;
1236, Ulubat lake,Turkey,40.1542,28.6292,3.7,40.0792,40.2542,28.4125,28.7625,1236;,1236;
1237, Finger lake,Canada,53.1292,-93.5681,2.2,53.0458,53.2958,-93.7208,-93.2792,1237;,1237;
1239, Tazlina lake,United States,61.9042,-146.4958,3.4,61.7208,62.0458,-146.6125,-146.1958,1239;,1239;
1240, Pyhajarvi,Finland,60.9931,22.3097,3.9,60.8625,61.1375,22.1125,22.4542,1240;,1240;
1241, rio Tefe,Brazil,-3.3347,-64.7736,3.7,-3.6375,-3.2458,-65.0375,-64.6625,1241;,1241;
1246, Lappajarvi,Finland,63.1236,23.7014,3.5,63.0125,63.2958,23.5042,23.8292,1246;,1246;
1248, lake Baringo,Kenya,0.6569,36.0625,3.8,0.5042,0.7625,35.9875,36.1625,1248;,1248;
1249, Walker lake,Canada,54.6958,-96.9542,2.3,54.5875,54.8375,-97.2042,-96.8125,1249;,1249;
1257, Tage lake,Indonesia,-3.8903,136.3125,4.7,-3.9875,-3.7708,136.1958,136.4375,1257;,1257;
1259, lago Strobel,Argentina,-48.4347,-71.1847,3.9,-48.5125,-48.3292,-71.3875,-71.0542,1259;,1259;
1264, Chinchayqucha lake,Peru,-11.0181,-76.1014,5.3,-11.1375,-10.8792,-76.2875,-75.9792,1264;,1264;
1266, lake Wellington,Australia,-38.0819,147.3569,4.3,-38.1875,-38.0042,147.1792,147.4542,1266;,1266;
1270, Bohu lake,China,30.1542,116.4681,3.5,30.0375,30.2792,116.2875,116.5875,1270;,1270;
1273, lago Arapa,Peru,-15.1569,-70.0569,3.3,-15.2542,-15.0708,-70.1542,-69.8208,1273;,1273;
1282, Tepouma/Lagoa de Sapucua,Brazil,-1.8208,-55.9986,3.7,-1.9208,-1.7292,-56.3042,-55.9042,1282;,1282;
1283, Mucuo Bingni,China,30.6625,86.2236,4,30.5125,30.7708,86.1292,86.3875,1283;,1283;
1286, Karasor,Kazakhstan,49.8319,75.2569,3.1,49.7542,49.9875,75.1292,75.6458,1286;,1286;
1293, Zzzz,Iraq,34.2153,45.0069,3.7,34.0125,34.3375,44.9125,45.1875,1293;,1293;
1294, Airag lake,Mongolia,48.8958,93.4486,5.8,48.7958,49.0042,93.2875,93.5875,1294;,1294;
1295, Llancanelo lake,Argentina,-35.5514,-69.1292,6.3,-35.9375,-35.4042,-69.2792,-69.0042,1295;,1295;
1302, Tso Moriri,India,32.9208,78.3125,3.2,32.7458,33.0542,78.2208,78.4125,1302;,1302;
1307, lake Mainit,Philippines,9.4931,125.5181,4.6,9.2875,9.5792,125.4375,125.6042,1307;,1307;
1319, Svir river,Russian Federation,61.1569,34.8819,3,60.9458,61.2625,34.7375,35.5292,1319;,1319;
1321, barrage Al Massira,Morocco,32.4431,-7.5569,3.5,32.3625,32.5458,-7.6792,-7.3625,,1321;
1323, Palung lake,China,30.9097,83.5875,4.4,30.7542,31.0125,83.4792,83.6875,1323;,1323;
1327, Tudakul lake,Uzbekistan,39.8681,64.8681,5.6,39.7458,39.9625,64.6708,64.9958,1327;,1327;
1336, Bong lake,China,31.1875,91.2208,3.6,31.1125,31.3292,90.9958,91.3042,1336;,1336;
1344, Oolagah lake,United States,36.6347,-95.5597,2.2,36.3792,36.7125,-95.7125,-95.4792,1344;,1344;
1354, Memar lake,China,34.2597,82.2653,3.4,34.0708,34.3458,82.1542,82.4958,1354;,1354;
1355, General Vintter/lago Palena,Chile;Argentina,-43.9319,-71.5097,3.6,-44.0125,-43.8375,-71.9125,-71.3792,1355;,1355;
1357, lac Fitri,Chad,12.8403,17.4736,3.2,12.6375,12.9208,17.3958,17.6458,,1357;
1358, Futou lake,China,30.0069,114.2042,3.3,29.9208,30.1542,114.1208,114.3458,1358;,1358;
1359, Wanapitei lake,Canada,46.7486,-80.7458,4.5,46.6292,46.8458,-80.8708,-80.6042,1359;,1359;
1360, lake Qamystybas,Kazakhstan,46.2125,61.8625,3.7,46.0958,46.2958,61.5792,61.9792,1360;,1360;
1361, El huizache,Mexico,22.9486,-106.0569,4.9,22.8208,23.1375,-106.2625,-105.9625,1361;,1361;
1368, lake Kissimmee,United States,27.9014,-81.2819,2.9,27.7708,28.0375,-81.3875,-81.1542,1368;,1368;
1370, Calling lake,Canada,55.2458,-113.3042,5,55.1458,55.3458,-113.4708,-113.1542,1370;,1370;
1375, Candle lake,Canada,53.8514,-105.3319,4,53.6875,53.9458,-105.4625,-105.1208,1375;,1375;
1377, danau Rombebai,Indonesia,-1.8653,137.9153,4.4,-1.9625,-1.7708,137.7875,138.0375,1377;,1377;
1381, ozero Soluntakh,Russian Federation,71.7153,143.2597,4,71.5958,71.8292,143.0125,143.4958,1381;,1381;
1382, Dung lake,China,31.7208,91.1736,3.9,31.5458,31.8458,91.0542,91.2542,1382;,1382;
1392, Tyrifjorden,Norway,60.0264,10.2097,2.7,59.8625,60.1708,9.9375,10.3875,1392;,1392;
1409, Tandure lake and Pamamaroo lake and lake Wetherell and Bijijie lake,Australia,-32.2792,142.4653,4,-32.3542,-32.1708,142.3708,142.6625,1409;,1409;
1417, Beihuo Luxun lake,China,36.9236,95.9347,4.1,36.8125,36.9958,95.8292,96.0542,1417;,1417;
1421, Nanhu lake,China,31.1236,118.9847,4,30.9958,31.2125,118.7958,119.0958,1421;,1421;
1422, lake Hindmarsh,Australia,-36.0486,141.9069,4.5,-36.1708,-35.9125,141.8125,142.0042,1422;,1422;
1423, Skagern,Sweden,58.9653,14.2931,4.1,58.8625,59.1125,14.0875,14.4208,1423;,1423;
1424, Goose lake,Canada,54.4597,-101.4875,3.4,54.3375,54.5542,-101.7458,-101.3292,1424;,1424;
1425, Wasekamio lake,Canada,56.7736,-108.7569,3.2,56.6292,56.8542,-108.9458,-108.5875,1425;,1425;
1430, Luoma lake,China,34.0792,118.1958,7,33.9625,34.2625,118.0542,118.3458,1430;,1430;
1431, Orog lake,Mongolia,45.0569,100.8542,2.9,44.9792,45.1208,100.5042,100.9375,1431;,1431;
1432, Pung lake,China,31.4736,90.9514,4.5,31.3625,31.6625,90.8625,91.0708,1432;,1432;
1434, Alvaro Obregon,Mexico,27.8653,-109.8625,3.9,27.7792,28.1292,-109.9542,-109.7458,1434;,1434;
1437, laguna de Tansin,Honduras,15.2708,-83.9181,4.3,15.1875,15.3792,-84.0625,-83.7958,1437;,1437;
1445, Bairab lake,China,35.0264,83.1292,3.3,34.9292,35.1458,82.9708,83.2792,1445;,1445;
1467, Ross R. Barnett reservoir,United States,32.4458,-90.0264,2.7,32.3458,32.5958,-90.1292,-89.8542,1467;,1467;
1479, lake Atitlan,Guatemala,14.7069,-91.1986,4,14.5792,14.7875,-91.3208,-91.0792,1479;,1479;
1482, Zzzz,Iraq,30.6847,46.6236,2.6,30.6208,30.7792,46.5458,46.7792,1482;,1482;
1489, Winefred lake,Canada,55.4875,-110.5514,3.8,55.3875,55.6208,-110.6875,-110.3875,1489;,1489;
1493, lake Apopka,United States,28.6347,-81.6347,4.9,28.5208,28.7208,-81.7375,-81.5125,1493;,1493;
1498, Sebago lake,United States,43.8708,-70.5792,4.2,43.7292,43.9625,-70.6708,-70.4208,1498;,1498;
1501, Matatila Dam reservoir,India,25.0847,78.3403,3.4,24.9208,25.1792,78.2458,78.4208,1501;,1501;
1503, Changhu lake,China,30.4403,112.4597,3,30.3292,30.5625,112.1625,112.5375,1503;,1503;
1504, Zhelin reservoir,China,29.2569,115.4681,2.7,29.1625,29.4375,114.9958,115.5542,1504;,1504;
1505, Sniardwy,Poland,53.7569,21.6958,3.6,53.6458,53.8875,21.5792,21.9125,1505;,1505;
1509, Summer lake,United States,42.7875,-120.7319,4.3,42.6958,42.9708,-120.8375,-120.6208,1509;,1509;
1510, Quill lakes,Canada,51.9181,-104.0903,5.4,51.8125,52.0125,-104.2208,-103.8458,1510;,1510;
1511, lago Pellegrini,Argentina,-38.6931,-67.9847,3.6,-38.8042,-38.5958,-68.1125,-67.9042,1511;,1511;
1516, ozero Baunt,Russian Federation,55.1847,113.0181,4.4,55.1042,55.3042,112.8292,113.1542,1516;,1516;
1518, Cildir lake,Turkey,41.0597,43.2458,4.4,40.9125,41.1458,43.0958,43.3625,1518;,1518;
1519, lough Derg,Ireland,52.9125,-8.4319,1.9,52.7292,53.1208,-8.5375,-8.1292,1519;,1519;
1524, Gordon lake,Canada,56.4819,-110.3986,3.6,56.4042,56.6292,-110.6042,-110.2875,1524;,1524;
1526, Lower lough Erne,United Kingdom,54.4875,-7.8097,2.5,54.2708,54.5708,-8.0542,-7.5458,1526;,1526;
1529, lago Trasimeno,Italy,43.1514,12.0986,4.3,43.0458,43.2375,11.9792,12.2208,1529;,1529;
1534, Dawa lake,China,31.2458,84.9569,4.5,31.1458,31.3292,84.8458,85.0958,1534;,1534;
1537, lake Victoria,Australia,-33.9792,141.2681,4.8,-34.0958,-33.8958,141.1708,141.3875,1537;,1537;
1540, Dunedelatue lake,Canada,67.5236,-127.1153,2.6,67.4208,67.6708,-127.2792,-126.8292,1540;,1540;
1547, Crean lake,Canada,54.0736,-106.1681,3.6,53.9875,54.1958,-106.3292,-106.0292,1547;,1547;
1551, ozero Chukochye,Russian Federation,69.4514,160.2847,4.3,69.3375,69.5708,159.9708,160.4958,1551;,1551;
1555, Indawngyi Natural lake,Myanmar,25.1208,96.3292,3.7,25.0125,25.2958,96.2458,96.4208,1555;,1555;
1557, Gasi Kule lake,China,38.1319,90.7931,4.6,38.0125,38.2208,90.6458,90.9208,1557;,1557;
1560, lago do Rei and lago Marimba,Brazil,-3.1431,-59.7153,3.3,-3.2292,-3.0625,-59.8292,-59.5625,1560;,1560;
1562, embalse de Almendra,Spain,41.2569,-6.2819,1.9,41.1208,41.3542,-6.3708,-6.0375,,1562;
1567, Choke Canyon reservoir,United States,28.4819,-98.3042,3.1,28.4125,28.5875,-98.4708,-98.2042,1567;,1567;
1569, ozero Nedili,Russian Federation,63.6153,125.0986,2.3,63.5125,63.6958,124.8542,125.5292,1569;,1569;
1573, ozero Unarba 2-ya,Russian Federation,68.3931,155.1625,2.6,68.3042,68.4708,154.8292,155.3708,1573;,1573;
1576, Lac Ste Therese,Canada,64.6292,-121.5542,3.9,64.5375,64.7042,-121.8292,-121.3958,1576;,1576;
1582, Night Hawk lake,Canada,48.4764,-80.9431,2.6,48.2875,48.5792,-81.0792,-80.8625,1582;,1582;
1583, lago Calafquem,Chile,-39.5208,-72.1736,3.1,-39.6208,-39.4458,-72.3208,-71.9708,1583;,1583;
1584, lake Afrera,Ethiopia,13.2736,40.8931,3.7,13.1458,13.4458,40.8125,41.0292,1584;,1584;
1594, Suggi lake,Canada,54.3625,-102.7764,4,54.2708,54.4625,-102.9458,-102.6125,1594;,1594;
1596, lago di Bolsena,Italy,42.6042,11.9292,5.2,42.4958,42.6875,11.8208,12.0375,1596;,1596;
1597, Yangcheng lake and Yangcheng West lake,China,31.4292,120.8097,2.5,31.3208,31.5375,120.6042,120.8792,1597;,1597;
1608, Kirpilskiy liman and  Bolshoy Orlinyy liman and Zolotoy liman et al,Russian Federation,45.8708,38.1708,2.3,45.6875,45.9875,38.0125,38.3042,1608;,1608;
1609, Qoshqarkol,Kazakhstan,46.4236,81.2764,4.9,46.3125,46.5542,81.1708,81.3792,1609;,1609;
1613, ozero Keppetekh et al,Russian Federation,68.1792,154.9931,3.8,68.0792,68.3125,154.7208,155.1625,1613;,1613;
1616, lagoa Poelela,Mozambique,-24.5264,35.0653,3.8,-24.6292,-24.4208,34.8958,35.1875,1616;,1616;
1618, Miyun reservoir,China,40.5375,116.9403,2.5,40.4042,40.6042,116.7792,117.0958,1618;,1618;
1619, Chem lake,China,34.1819,79.7792,3.8,34.0292,34.2792,79.6792,79.8875,1619;,1619;
1623, William lake,Canada,53.8097,-99.4125,2.4,53.7208,54.0708,-99.5125,-99.2458,1623;,1623;
1627, lake Azuei,Haiti;Dominican Republic,18.5792,-72.0069,4.1,18.4542,18.6875,-72.1042,-71.8292,1627;,1627;
1629, Bulmer lake,Canada,62.7958,-120.7625,4.2,62.7042,62.9042,-120.9458,-120.6042,1629;,1629;
1632, Narvskoye reservoir,Russian Federation;Estonia,59.2986,28.1764,3.1,59.1375,59.3875,27.9625,28.5208,1632;,1632;
1640, Davy lake,Canada,58.8514,-108.3264,3.3,58.7542,58.9792,-108.4875,-108.0375,1640;,1640;
1649, Muritz,Germany,53.4069,12.7292,3.5,53.2458,53.5542,12.5458,12.8208,1649;,1649;
1652, Daggyai lake,China,29.8208,85.7264,3.3,29.7042,30.0042,85.6292,85.8042,1652;,1652;
1653, Xi Aohaizi reservoir,China,39.7375,78.7375,4,39.6208,39.8292,78.6208,78.8458,1653;,1653;
1656, lagoa dos Ouadros,Brazil,-29.6931,-50.0792,5.2,-29.8042,-29.5958,-50.1875,-49.9875,1656;,1656;
1658, Dongping lake,China,35.9625,116.1986,4.7,35.8708,36.1708,116.0708,116.3208,1658;,1658;
1659, lake Naivasha,Kenya,-0.7681,36.3514,4.6,-0.8625,-0.6708,36.2458,36.4625,1659;,1659;
1666, Travaillant lake,Canada,67.6958,-131.7958,4.9,67.5875,67.7875,-131.9708,-131.6042,1666;,1666;
1676, Egg lake,Canada,55.1153,-105.5153,3.5,54.9458,55.1875,-105.6875,-105.3958,1676;,1676;
1679, Ekoln and Malaren,Sweden,59.7458,17.6097,1.6,59.4458,59.8292,17.3542,17.8875,,1679;
1684, Suqian lake,China,38.8653,93.8958,3.4,38.7958,38.9458,93.7208,94.0375,1684;,1684;
1703, Kistigan lake,Canada,54.6458,-92.5347,3.6,54.4792,54.7208,-92.7792,-92.4375,1703;,1703;
1706, Rocky lake,Canada,54.1569,-101.4792,2.8,54.0125,54.2375,-101.6958,-101.3542,1706;,1706;
1714, lake Poygan and lake Butte des Morts,United States,44.1486,-88.8403,2.7,43.9958,44.2292,-88.9542,-88.5292,1714;,1714;
1726, Terewah/Narran lake,Australia,-29.8486,147.3319,3.5,-29.9792,-29.7708,147.2458,147.4625,1726;,1726;
1730, Ringco Kongma lake and Ringco Ogma lake,China,30.9486,89.6486,3.9,30.8458,31.0292,89.5375,89.8042,1730;,1730;
1734, ozero Omuk-Kyuel',Russian Federation,71.0153,147.1847,4.4,70.8875,71.1292,146.9708,147.3542,1734;,1734;
1735, lac Malartic,Canada,48.2514,-78.1014,2.6,48.1708,48.5042,-78.2125,-77.9792,1735;,1735;
1740, laguna Marfil,Bolivia Plurinational State of;Brazil,-15.5125,-60.2431,4.3,-15.5958,-15.4292,-60.3375,-60.1375,1740;,1740;
1745, Skilak lake,United States,60.4347,-150.4347,3.1,60.3458,60.5125,-150.5792,-150.0875,1745;,1745;
1748, lake Almanor,United States,40.2708,-121.1931,3.1,40.1375,40.3708,-121.2792,-121.0292,1748;,1748;
1749, laguna de Pozuelo,Argentina,-22.3597,-66.0014,4.2,-22.4542,-22.2375,-66.0875,-65.9125,1749;,1749;
1756, Great Sacandaga lake,United States,43.1319,-74.1903,3.2,43.0375,43.3542,-74.3125,-73.8958,1756;,1756;
1761, lake Cascade,United States,44.5792,-116.1069,3.1,44.4458,44.7792,-116.1875,-116.0125,1761;,1761;
1771, lac Rweru,Burundi;Rwanda,-2.3958,30.3153,4.3,-2.5042,-2.2708,30.2208,30.4292,1771;,1771;
1774, lac Kabele,Congo The Democratic Republic of the,-8.9125,25.9597,3.5,-9.0375,-8.8292,25.8708,26.0875,1774;,1774;
1785, East Tsaiji Nai'er lake,China,37.4903,93.9514,4.8,37.3542,37.6458,93.7458,94.0792,1785;,1785;
1787, Bolshoye Yeravnoye lake,Russian Federation,52.6181,111.4986,4.8,52.5292,52.7292,111.3625,111.6125,1787;,1787;
1789, Dengizkul,Uzbekistan,39.1514,64.0903,4.3,38.9542,39.2792,63.9208,64.4458,1789;,1789;
1790, Yaggain lake,China,33.0486,89.7875,4,32.8875,33.1292,89.6958,89.8875,1790;,1790;
1793, ozero Shalkar-Egakara,Russian Federation,50.7514,60.8931,5.5,50.6625,50.8542,60.7625,61.0125,1793;,1793;
1801,lac  Kabwe,Congo The Democratic Republic of the,-9.1819,26.0181,4.3,-9.2625,-9.0458,25.9208,26.1125,1801;,1801;
1802, laguna San Pedro,Argentina,-31.3958,-60.5458,2.3,-31.4958,-31.2542,-60.6208,-60.4208,1802;,1802;
1806, Aru lake,China,33.9431,82.4319,3,33.8708,34.1542,82.2542,82.5208,1806;,1806;
1807, Jieze lake,China,33.9569,80.9014,4.5,33.8458,34.0542,80.7875,81.0125,1807;,1807;
1812, Taiyang lake,China,35.9292,90.5931,4,35.8542,36.0042,90.5125,90.7625,1812;,1812;
1815, Little Sachigo lake,Canada,54.1653,-92.2347,3.5,54.0542,54.2458,-92.3292,-92.0292,1815;,1815;
1818, lake Manitou,Canada,45.7486,-81.9486,3.1,45.6542,45.9042,-82.1542,-81.8292,1818;,1818;
1827, Lagkor lake,China,32.0319,84.1431,4,31.9458,32.1125,83.9958,84.2375,1827;,1827;
1831, Glafsfjorden,Sweden,59.5486,12.6597,2.2,59.3208,59.7125,12.3875,12.8875,1831;,1831;
1832, North Wabasca lake,Canada,56.0542,-113.9292,2.8,55.9208,56.1792,-114.0208,-113.8042,1832;,1832;
1835, West Taiji Nai'er lake,China,37.7125,93.3819,3.4,37.6292,37.7875,93.3042,93.5375,1835;,1835;
1840, Ercek lake,Turkey,38.6847,43.5764,4.3,38.5625,38.7792,43.4875,43.6875,1840;,1840;
1841, Inawashiro lake,Japan,37.4708,140.1014,4.3,37.3792,37.5708,139.9792,140.1958,1841;,1841;
1853, laguna Mandiore,Bolivia Plurinational State of;Brazil,-18.1708,-57.5458,3.7,-18.2708,-17.9958,-57.6458,-57.4625,1853;,1853;
1869, lake Ihotry,Madagascar,-21.9375,43.6958,5.8,-22.0792,-21.8375,43.5625,43.8208,1869;,1869;
1871, Lungmu lake,China,34.6264,80.4903,3.9,34.5375,34.6958,80.3125,80.5792,1871;,1871;
1872, lago Rogagua,Bolivia Plurinational State of,-13.9653,-66.9819,4.7,-14.0792,-13.8542,-67.1042,-66.8625,1872;,1872;
1887, ozero Kadibek,Kazakhstan,53.8375,70.6264,3.5,53.7542,53.9875,70.5292,70.7792,1887;,1887;
1891, Dogaicoring Quangco lake,China,35.3292,89.2458,5.9,35.1708,35.4208,89.0458,89.4208,1891;,1891;
1893, Roxen,Sweden,58.5125,15.6236,2.9,58.4042,58.5792,15.4958,16.0125,1893;,1893;
1902, Lake Maninjau,Indonesia,-0.2958,100.1931,3.5,-0.4375,-0.2125,100.1125,100.2625,1902;,1902;
1904, Zzzz,Indonesia,-0.2319,116.4458,4.3,-0.3208,-0.1292,116.3542,116.5792,1904;,1904;
1908, Sled lake,Canada,54.4569,-107.4264,3.3,54.3708,54.5708,-107.5625,-107.2292,1908;,1908;
1910, Pigeon lake,Canada,53.0181,-114.0347,3.4,52.9292,53.1208,-114.2125,-113.9208,1910;,1910;
1913, Trichonis/Trichonida lake,Greece,38.5736,21.5625,2.9,38.4708,38.6458,21.4042,21.6958,1913;,1913;
1917, Xiangyang lake,China,35.8264,89.4542,3,35.7125,35.8958,89.2792,89.5625,1917;,1917;
1928, Heishi North lake,China,35.5792,82.7847,3.7,35.4792,35.6708,82.5708,82.8708,1928;,1928;
1941, Valli di Comacchio,Italy,44.6208,12.1681,3.8,44.5125,44.7292,12.0625,12.2875,1941;,1941;
1943, lake Chiuta and lake Amaramba,Malawi;Mozambique,-14.8208,35.8458,2.8,-14.9125,-14.3125,35.7542,36.0042,1943;,1943;
1945, Keeley lake,Canada,54.9014,-108.1347,4.7,54.7958,54.9875,-108.2708,-108.0125,1945;,1945;
1951, laguna Guachuna,Bolivia Plurinational State of,-13.1625,-65.7708,3.4,-13.2875,-13.0542,-65.8708,-65.6625,1951;,1951;
1954, laguna Uberaba,Brazil;Bolivia Plurinational State of,-17.4931,-57.8014,6.6,-17.6625,-17.3792,-57.9708,-57.5375,1954;,1954;
1955, lago do Acara,Brazil,-3.6542,-62.6903,3.1,-3.7625,-3.5708,-62.7875,-62.5792,1955;,1955;
1958, Argazinskoye reservoir,Russian Federation,55.3875,60.3958,3.1,55.2708,55.5208,60.2625,60.5375,1958;,1958;
1967, Burog lake,China,34.4292,85.7819,3.4,34.2875,34.5125,85.6542,85.8625,1967;,1967;
1969, Aqkol lake,Kazakhstan,48.8292,63.7403,3.7,48.7375,48.9625,63.6208,63.8875,1969;,1969;
1970, Mugqu lake,China,31.0403,89.0208,3.6,30.9625,31.1708,88.8208,89.1208,1970;,1970;
1971, Gomang lake,China,31.2292,89.2042,3.7,31.0958,31.3542,89.1125,89.2875,1971;,1971;
1975, laguna de Epecuen,Argentina,-37.1181,-62.8986,4.7,-37.2375,-37.0292,-63.0208,-62.7125,1975;,1975;
1979, Zhangdu lake,China,30.6458,114.6958,2.9,30.5792,30.7458,114.6125,114.7708,1979;,1979;
1984, Unden,Sweden,58.7931,14.4458,3.8,58.6458,58.8875,14.3125,14.5875,1984;,1984;
1989, Dog lake,Canada,51.0375,-98.5514,2.8,50.9458,51.1625,-98.6542,-98.3625,1989;,
1993, Xiashan reservoir,China,36.4431,119.4819,3.3,36.2958,36.5458,119.3542,119.5542,1993;,
1997, ozero Syrkovoye,Russian Federation,60.6375,65.0236,3.3,60.5458,60.7542,64.8292,65.1292,1997;,
2012, Pueblo Viejo,Mexico,22.1792,-97.8931,3.2,22.0375,22.2458,-97.9792,-97.8042,2012;,
2015, lagoa dos Barros,Brazil,-29.9319,-50.3708,4.6,-30.0292,-29.8292,-50.4708,-50.2792,2015;,
